__atable_index,file_path,task_name,task_apply_time,task_label,param_dict,family_label,compressed_size_bytes,compression_ratio,lossless_reconstruction,compression_time_seconds,decompression_time_seconds,repetitions,compressed_file_sha256,compression_memory_kb,decompression_memory_kb,bpppc,compression_ratio_dr,compression_efficiency_1byte_entropy,compression_efficiency_2byte_entropy,row_created,row_updated
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'BWT')",data/D10/10_1_0800_s32be-1x2463x2527.raw,BWT,3.0920000000378423e-06,BWT,{},No family,24920320,0.9990242500898865,True,768.32,0.19,1,a8a47445fc3e88d927afc3d5658e10f80795cc6abe2eebd996a3cab9890ec0f0,1536,1536,32.03125449369304,0.062439015630617906,0.05234684376577754,0.02620451008237496,2025-01-19T20:17:44.378963,2025-01-19T20:17:44.379990
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D10/10_1_0800_s32be-1x2463x2527.raw,BZIP2__compression_level=9,1.0871999999828574e-05,BZIP2 level 9,{'compression_level': 9},No family,4218,5902.324324324324,True,0.483526523,0.138089066,1,13a7f0164b20343d28d2ddcf25f45750dad0222e0f3e7bfd983eb4e7994e4005,-1,-1,0.00542159295925563,368.89527027027026,309.2698192586964,154.81858148316985,2025-01-19T20:04:48.298876,2025-01-19T20:04:48.300145
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'FSE')",data/D10/10_1_0800_s32be-1x2463x2527.raw,FSE,4.45800000026253e-06,FSE,{},No family,349222,71.2899072796101,True,0.16,0.11,1,bd8f2dde24966667c0baad616ac9cacf762915b1d6dbee18b8bfbe3cb90c255c,1792,1664,0.44887139317619007,4.455619204975632,3.7354465000291546,1.8699416895155814,2025-01-19T20:04:48.648715,2025-01-19T20:04:48.649744
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D10/10_1_0800_s32be-1x2463x2527.raw,FSEHuffman,5.859999999913157e-06,Huffman (block adaptive),{},No family,2980119,8.354030157856112,True,0.1,0.06999999999999999,1,badfdfb08a5460aa43d15cf24585dc9ac42b68fab25b3c446c93888fe8ec432b,1792,1792,3.8304865310914957,0.522126884866007,0.43773423062407285,0.21912708072933007,2025-01-19T20:04:48.920630,2025-01-19T20:04:48.921664
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D10/10_1_0800_s32be-1x2463x2527.raw,HuffmanCodec,5.706999999688378e-06,Huffman,{},No family,3376054,7.374290814068733,True,5.02,3.24,1,a2bfd044e6a591ff4f6f8cfb65a3aefd7fb523c44bcf44c8242f589fcaa1e354,3968,4352,4.339400331073212,0.4608931758792958,0.3863978768210406,0.19342841574690758,2025-01-19T20:04:57.274740,2025-01-19T20:04:57.276084
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D10/10_1_0800_s32be-1x2463x2527.raw,LPAQ8__N=9,3.6029999996856077e-06,LPAQ8 N9,{'N': 9},No family,20969,1187.2766464781344,True,22.49,22.64,1,f30b58478fe75daba463a229416e6b601cb8eb4a672971b82c9a8cddd5adab4f,36480,36992,0.026952437828978496,74.2047904048834,62.21088738772385,31.1423900374844,2025-01-19T20:05:37.263374,2025-01-19T20:05:37.264358
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D10/10_1_0800_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,4.565999999428527e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,42226,589.589447259982,True,0.376112384,0.092393207,1,1d1671327784ac9c74fb078c22f8bfeeafb4769ffc05f0c628cb963f3b6b8e74,-1,-1,0.05427505554706691,36.84934045374887,30.893290807397843,15.464992580306218,2025-01-19T20:04:57.782280,2025-01-19T20:04:57.783347
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D10/10_1_0800_s32be-1x2463x2527.raw,Lz4__compression_level=9,6.1020000003964014e-06,LZ4 level 9,{'compression_level': 9},No family,104189,238.95040743264644,True,0.29,0.02,1,3431de54b835116b48fae3467389add6d51f6048f26e4935416f790047782e1b,6400,6016,0.1339190016196977,14.934400464540403,12.52051653853268,6.2676940626746624,2025-01-19T20:04:58.170345,2025-01-19T20:04:58.171362
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D10/10_1_0800_s32be-1x2463x2527.raw,RLECodec__packbits=True,4.491999999522989e-06,RLE packbits,{'packbits': True},No family,404241,61.58703347755423,True,0.21,0.19,1,14ea0792786f2784b4b2728a852072da0f8be0ba80b7ae1272136c9a2a896f82,1280,1280,0.5195898908113928,3.8491895923471393,3.2270355991430395,1.6154342995787423,2025-01-19T20:04:58.646504,2025-01-19T20:04:58.647777
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'Zfp')",data/D10/10_1_0800_s32be-1x2463x2527.raw,Zfp,5.000999999893452e-06,ZFP,{},No family,1776280,14.015810570405566,True,0.16999999999999998,0.13,1,798e208ed26dc2a03ac6a718422bfe36380bacc919ff1d50ef3244291bc95bb1,27904,28032,2.283135879958888,0.8759881606503479,0.7344000369497947,0.3676361703650384,2025-01-19T20:04:59.039424,2025-01-19T20:04:59.040388
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D10/10_1_0800_s32be-1x2463x2527.raw,Zstandard__compression_level=22,4.9579999998883295e-06,Zstandard 22,{'compression_level': 22},No family,12638,1969.9322677638868,True,1.24,0.04,1,97973d8a33307bfd229b989106f456b9d6b253bff7ec14ec826d4ad9528fc437,420352,26496,0.016244213328371896,123.12076673524292,103.22045399851095,51.671528461466245,2025-01-19T20:05:00.507983,2025-01-19T20:05:00.509000
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D15/15_1_0001_s32be-1x2463x2527.raw,ArithmeticCodec,2.780000002644556e-06,Arithmetic Coder,{},No family,6996067,3.5585714087643816,True,14.11,32.199999999999996,1,d77981070ac9984329c54442de3000851036f0efe2981eee9c2304d60c4ae489,4096,3968,8.992372591199777,2.0016964174299647,0.9998531199965981,0.7857389643284577,2025-01-19T20:05:46.456583,2025-01-19T20:05:46.457592
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'BWT')",data/D15/15_1_0001_s32be-1x2463x2527.raw,BWT,3.1350000000429645e-06,BWT,{},No family,24920320,0.9990242500898865,True,145.86,0.18000000000000002,1,ee478407471db90dc50196b918fd66a10af319c291add3b2f3eff6653fc9afaf,1536,1536,32.03125449369304,0.5619511406755612,0.2806962116720508,0.22058635037401206,2025-01-19T20:07:27.283640,2025-01-19T20:07:27.284658
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D15/15_1_0001_s32be-1x2463x2527.raw,BZIP2__compression_level=9,3.2750000116266165e-06,BZIP2 level 9,{'compression_level': 9},No family,2905540,8.568460251794846,True,2.327331171,0.877185217,1,779afbb1b7da8a7708edab0d04dcd9cd8b3a3e88b59696f9ddfd46625dd51166,-1,-1,3.7346266493209113,4.819758891634602,2.407483434285964,1.8919314271882335,2025-01-19T20:05:06.305533,2025-01-19T20:05:06.306537
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'FSE')",data/D15/15_1_0001_s32be-1x2463x2527.raw,FSE,3.0829999957404652e-06,FSE,{},No family,5842201,4.261408328813062,True,0.17,0.11,1,d033bd12f87df4d6d017ed042217c25dcfcd8d958052419aead418a7268a4bc5,1792,1792,7.509254577561925,2.3970421849573476,1.1973294684067255,0.9409266197709562,2025-01-19T20:05:06.705092,2025-01-19T20:05:06.706095
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D15/15_1_0001_s32be-1x2463x2527.raw,FSEHuffman,8.034999993355996e-06,Huffman (block adaptive),{},No family,6400848,3.8894852682019634,True,0.11,0.06999999999999999,1,4fd78fa64ee9af21d7d6bd4c4dd5fbb55b4e4f87035fe350de25d60cf0734f87,1920,1792,8.227309732116046,2.187835463363604,1.092830109019186,0.8588053393788604,2025-01-19T20:05:07.008032,2025-01-19T20:05:07.010091
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D15/15_1_0001_s32be-1x2463x2527.raw,HuffmanCodec,8.625999996070277e-06,Huffman,{},No family,7361683,3.381835919856913,True,5.87,7.37,1,ef613316c3f80244b252ba1bc380fc24e2d417b0b33829744c4ad385451b6f2f,4352,4224,9.462315960424814,1.9022827049195137,0.9501956845540944,0.7467154506588372,2025-01-19T20:05:20.386021,2025-01-19T20:05:20.387027
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D15/15_1_0001_s32be-1x2463x2527.raw,LPAQ8__N=9,1.0500999991336357e-05,LPAQ8 N9,{'N': 9},No family,2625895,9.480959444303751,True,27.729999999999997,27.59,1,c54de3af181b19523b1c6babdaf5042028f7a6d3a07c3dd813205515e88e9ce9,582144,582656,3.375185833035695,5.33303968742086,2.6638686686464004,2.0934128893015522,2025-01-19T20:06:16.359114,2025-01-19T20:06:16.360124
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D15/15_1_0001_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,4.0629999999985955e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4322754,5.7592923400221245,True,30.014348887,0.141720642,1,4be3dac973a6ec47c658187ae92e546714596052f33f259dbafb5dec87569b47,-1,-1,5.556238181838339,3.2396019412624453,1.6181904909821934,1.2716621022044048,2025-01-19T20:05:56.069320,2025-01-19T20:05:56.070416
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D15/15_1_0001_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.387999999799774e-06,LZ4 level 9,{'compression_level': 9},No family,5735009,4.341057529290713,True,11.06,0.04,1,fb30f28ed6cb391471b480210bb27ce6da60102d92d7b5306e21649484a6d182,7296,7040,7.371475679390154,2.4418448602260256,1.2197085336143745,0.9585133064224485,2025-01-19T20:05:48.498295,2025-01-19T20:05:48.499318
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D15/15_1_0001_s32be-1x2463x2527.raw,RLECodec__packbits=True,4.250000003480636e-06,RLE packbits,{'packbits': True},No family,22041973,1.1294816484894523,True,0.6,0.31,1,79bd5e8bdd147304b1c9bf8549992a1cb4287adbf4dc7aca9745d9a8eb098c4e,1280,1280,28.331580280915766,0.6353334272753169,0.31735087497182035,0.24939157846498133,2025-01-19T20:05:47.611021,2025-01-19T20:05:47.611998
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'Zfp')",data/D15/15_1_0001_s32be-1x2463x2527.raw,Zfp,3.420999995285001e-06,ZFP,{},No family,5789992,4.299833920323206,True,0.4,0.39,1,ef2af6b8c755660ae9498a00d838a056d55d5aee4e3adde2fc3156ae598ed102,31872,32000,7.442147904539218,2.4186565801818034,1.2081259210125401,0.9494110594544,2025-01-19T20:05:48.521657,2025-01-19T20:05:48.522708
"('data/D15/15_1_0001_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D15/15_1_0001_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.7280000002581914e-06,Zstandard 22,{'compression_level': 22},No family,3523085,7.066535153139933,True,25.939999999999998,0.1,1,19f9dc333b956230a73e9c4a9b389c53d2e0653480ddf7081a7dcd4a448bd94f,420608,26496,4.528386161891683,3.974926023641212,1.9854869858817599,1.5603036653820443,2025-01-19T20:06:15.088452,2025-01-19T20:06:15.089488
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D15/15_1_0200_s32be-1x2463x2527.raw,ArithmeticCodec,3.7069999976324652e-06,Arithmetic Coder,{},No family,7012242,3.55036292244335,True,13.52,30.89,1,2c504acae729f16706cb1aff63f1c74b18a0b3e7f815815cb261f53ba54341a0,3968,3840,9.01316307629128,2.108027985200739,0.9998533924706539,0.786073385425613,2025-01-19T20:06:33.236199,2025-01-19T20:06:33.237506
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'BWT')",data/D15/15_1_0200_s32be-1x2463x2527.raw,BWT,3.671999998289266e-06,BWT,{},No family,24920320,0.9990242500898865,True,147.4,0.18,1,27736e930081ff157a22369f7f7c33af908b507d1cf5708384ab80ffaf94cad9,1536,1536,32.03125449369304,0.5931706484908701,0.2813452617191594,0.22119045053850317,2025-01-19T20:08:25.030076,2025-01-19T20:08:25.031104
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D15/15_1_0200_s32be-1x2463x2527.raw,BZIP2__compression_level=9,4.242000000154178e-06,BZIP2 level 9,{'compression_level': 9},No family,2914291,8.542730976419307,True,2.318593507,0.802199912,1,cab4f3a2b61b03fe4b791b7eb78b9d54d5230bcccfe4fc93dda721b80aa50666,-1,-1,3.7458747194931363,5.0722465172489635,2.405804345731158,1.8914160625564405,2025-01-19T20:06:18.265995,2025-01-19T20:06:18.266988
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'FSE')",data/D15/15_1_0200_s32be-1x2463x2527.raw,FSE,3.062999994085658e-06,FSE,{},No family,5856881,4.250727306906184,True,0.17,0.1,1,7771e7058d09f4c9a9e56bcf9aa1557cc01bacf19fe8b85aad0ad11c9b16c73a,1792,1792,7.528123469131834,2.523869338475547,1.1970900471642165,0.9411386040391928,2025-01-19T20:06:16.786667,2025-01-19T20:06:16.787944
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D15/15_1_0200_s32be-1x2463x2527.raw,FSEHuffman,2.8590000056283316e-06,Huffman (block adaptive),{},No family,6414468,3.8812266270562112,True,0.11,0.08,1,3809ca78a3fe98e73cc68aa71286abfe96217c8c493c860cb806cf2d8e741642,1792,1792,8.244816156038535,2.304478309814625,1.093031246320849,0.8593287562372548,2025-01-19T20:06:17.084484,2025-01-19T20:06:17.085459
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D15/15_1_0200_s32be-1x2463x2527.raw,HuffmanCodec,3.3719999947834367e-06,Huffman,{},No family,7376918,3.3748516656956196,True,5.8,7.21,1,b59ada811f2c54f635f4e6ade5914ce4db30840b23e8292ea104999a04702651,3968,4352,9.481898219489361,2.0038181765067744,0.9504259031380318,0.7472140544823287,2025-01-19T20:06:30.251442,2025-01-19T20:06:30.252466
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D15/15_1_0200_s32be-1x2463x2527.raw,LPAQ8__N=9,3.0239999997405675e-06,LPAQ8 N9,{'N': 9},No family,2632076,9.458694961695635,True,26.27,27.45,1,3a0f39c35400064949cbb45887080731573072af419d07ef5dcd5f5481ea27d5,577664,577408,3.3831305618363494,5.616100133506783,2.663758171316179,2.0942164315785985,2025-01-19T20:07:12.162576,2025-01-19T20:07:12.163596
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D15/15_1_0200_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,3.159000000030332e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4335376,5.742524754484963,True,29.996917811,0.139615323,1,fd56198a83dd0c0f8f3018c098b5079e097d6cb72f0f8c47ee0dec8804da085a,-1,-1,5.572461829617315,3.4096240729754466,1.617210122611096,1.2714322375645553,2025-01-19T20:06:54.635724,2025-01-19T20:06:54.636838
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D15/15_1_0200_s32be-1x2463x2527.raw,Lz4__compression_level=9,1.2563999987946772e-05,LZ4 level 9,{'compression_level': 9},No family,5744055,4.334221033747065,True,11.01,0.04,1,320dab44159169f33193870cf1c5b62309c8634789683a49b85ee3c209a0c3c0,7296,7040,7.38310292687935,2.57344373878732,1.2206035548972292,0.9596246568606449,2025-01-19T20:06:41.451165,2025-01-19T20:06:41.452458
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D15/15_1_0200_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.1130000053281037e-06,RLE packbits,{'packbits': True},No family,22063751,1.1283667949298377,True,0.6,0.32,1,00864dce3ba8d9cd775fcfb1a7ad3c2679b0a871c0ec63f02299f65386a17da8,1280,1280,28.359572564336027,0.669967784489591,0.3177707159823007,0.2498277291274576,2025-01-19T20:06:34.384004,2025-01-19T20:06:34.385097
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'Zfp')",data/D15/15_1_0200_s32be-1x2463x2527.raw,Zfp,9.464000001457862e-06,ZFP,{},No family,5795176,4.295987559307949,True,0.36000000000000004,0.35000000000000003,1,4de7970f24eda3c8c667f74865d278c48ce6cad2e18540eae38f5756c708bba4,32000,32000,7.448811142543197,2.5507426133390942,1.2098362418199555,0.9511595175648974,2025-01-19T20:06:35.216558,2025-01-19T20:06:35.217595
"('data/D15/15_1_0200_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D15/15_1_0200_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.150999994261383e-06,Zstandard 22,{'compression_level': 22},No family,3539464,7.033834501495142,True,25.44,0.1,1,828a0fbed45736b207f003b98c5449f5e13a2af23e285b917c358de7a52df070,420608,26368,4.5494388577379725,4.17633923526274,1.9808688413062552,1.5573365934400438,2025-01-19T20:07:00.981835,2025-01-19T20:07:00.982862
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D15/15_1_0400_s32be-1x2463x2527.raw,ArithmeticCodec,3.2750000116266165e-06,Arithmetic Coder,{},No family,6633117,3.753288838414881,True,13.139999999999999,30.78,1,867a7026a7dbe38ed5c05f44c608e93a0c6478739f4e16f680a7987272146a28,3968,3968,8.52585595664268,2.2285152478088355,0.9998451518268285,0.7780707259316203,2025-01-19T20:07:25.557839,2025-01-19T20:07:25.558852
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'BWT')",data/D15/15_1_0400_s32be-1x2463x2527.raw,BWT,1.1595000000141908e-05,BWT,{},No family,24920320,0.9990242500898865,True,146.62,0.18000000000000002,1,b70044b2efd74833f911bec368889808f9883967a693c2b228f7cfc39e1c0e9e,1536,1536,32.03125449369304,0.5931706484908701,0.2661318102636771,0.20710144008501383,2025-01-19T20:09:22.697996,2025-01-19T20:09:22.698965
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D15/15_1_0400_s32be-1x2463x2527.raw,BZIP2__compression_level=9,3.677999998785708e-06,BZIP2 level 9,{'compression_level': 9},No family,2752856,9.043700070036355,True,2.371107084,0.807480977,1,b471532cb9ca0edef02df1227182a35ff3ce0ecac0a7a254c1644b94af6a58f5,-1,-1,3.53837475283182,5.369696916584085,2.4091670156194573,1.8747926369484533,2025-01-19T20:07:04.218065,2025-01-19T20:07:04.219069
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'FSE')",data/D15/15_1_0400_s32be-1x2463x2527.raw,FSE,3.3239999979173263e-06,FSE,{},No family,5475550,4.546758590461232,True,0.17,0.1,1,19662adb9681f7f2eb119aeeaa81f2a97ada16fa13329f3f5221910c3d638c6b,1920,1664,7.037980874360399,2.699637913086357,1.2112189412844585,0.9425599545944008,2025-01-19T20:07:04.618606,2025-01-19T20:07:04.619702
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D15/15_1_0400_s32be-1x2463x2527.raw,FSEHuffman,4.4189999997001905e-06,Huffman (block adaptive),{},No family,6071862,4.100225598012603,True,0.1,0.06999999999999999,1,c8d65a7d9a69b8a99c96dce5f4826857c54f5404d6ac80e22fdd5d0c25709d6b,1920,1792,7.804448617537176,2.434508948819983,1.092266239573646,0.8499920056449524,2025-01-19T20:07:04.919393,2025-01-19T20:07:04.920731
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D15/15_1_0400_s32be-1x2463x2527.raw,HuffmanCodec,3.2020000020338557e-06,Huffman,{},No family,7032686,3.5400420266168573,True,5.579999999999999,6.7299999999999995,1,f6a4d25d8c7dcdadb551b9b65993b24ca51aae6fdf71c3b99d08174687c95563,4224,4224,9.039440707030735,2.101899953303759,0.9430379621598515,0.7338638692783058,2025-01-19T20:07:17.424921,2025-01-19T20:07:17.425945
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D15/15_1_0400_s32be-1x2463x2527.raw,LPAQ8__N=9,3.281999999771301e-06,LPAQ8 N9,{'N': 9},No family,2474797,10.059816623343249,True,27.509999999999998,26.740000000000002,1,3d62655d2de198b3eaf3567f7725c56490d3a2e925b5ace99f7b4e1107ef7548,523008,523136,3.1809724966303827,5.973016120110054,2.6798520743115968,2.0854373750167676,2025-01-19T20:08:07.416007,2025-01-19T20:08:07.417014
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D15/15_1_0400_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,3.3809999990808137e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4034793,6.170329927706328,True,32.36846819,0.142997321,1,d94ce25a5abcccccc309522ee1dbec931f5416cb8b9a85556f759ffe32c407b7,-1,-1,5.186108421255073,3.6636333945756325,1.643724938045178,1.2791323270808121,2025-01-19T20:07:49.999495,2025-01-19T20:07:50.000526
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D15/15_1_0400_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.822999997600164e-06,LZ4 level 9,{'compression_level': 9},No family,5504322,4.522991932521389,True,10.19,0.04,1,a548cfaff67b027bb47e4905949bbe5267cc2ffc452742d2c557d9e8c45fd471,7040,7040,7.07496287355995,2.685526459934575,1.2048876998747742,0.9376330380706963,2025-01-19T20:07:35.896532,2025-01-19T20:07:35.897548
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D15/15_1_0400_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.2040000004229796e-06,RLE packbits,{'packbits': True},No family,21470754,1.1595309601143957,True,0.5700000000000001,0.3,1,7d012d82d735c5c026a7ebc10015522cf5895a21bdd16426fc67018108d08022,1280,1280,27.597365745924527,0.6884715075679224,0.3088894723469012,0.24037507762323446,2025-01-19T20:07:28.387646,2025-01-19T20:07:28.388704
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'Zfp')",data/D15/15_1_0400_s32be-1x2463x2527.raw,Zfp,3.48999999921773e-06,ZFP,{},No family,5649568,4.4067093271556335,True,0.37,0.36,1,44fe22ddc5e954c2dcbb874caceaa97acf9bfe9cf852351bfe1208822e8f7509,31872,31872,7.261654360274043,2.6164836629986574,1.1739109740691884,0.9135272217945463,2025-01-19T20:07:29.243248,2025-01-19T20:07:29.244594
"('data/D15/15_1_0400_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D15/15_1_0400_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.4060000002611446e-06,Zstandard 22,{'compression_level': 22},No family,3289756,7.567735722649339,True,27.25,0.09,1,bd0effe4663cd973d23dfd5e54f9c951b931e13d3e72363c10467906ce45820b,420352,26368,4.22847746971763,4.493343085323045,2.0159823020157472,1.568819742065786,2025-01-19T20:07:57.722595,2025-01-19T20:07:57.723615
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D15/15_1_0600_s32be-1x2463x2527.raw,ArithmeticCodec,3.2649999894829307e-06,Arithmetic Coder,{},No family,6749743,3.688437322724732,True,14.299999999999999,30.77,1,7edd6deebf84739a0a9bd774c00e203317d47fbb079c4785554ecae7fb48aae4,3968,3968,8.675760816876476,2.1900096603678096,0.9998477155150889,0.7805126826046954,2025-01-19T20:08:22.757690,2025-01-19T20:08:22.758988
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'BWT')",data/D15/15_1_0600_s32be-1x2463x2527.raw,BWT,1.1553000007324954e-05,BWT,{},No family,24920320,0.9990242500898865,True,148.29000000000002,0.19,1,22cc6ce49c3a08e36e734a7e1085c4ebed16f271ff7122a4720012974b78126a,1536,1536,32.03125449369304,0.5931706484908701,0.2708117359192804,0.21140418806107886,2025-01-19T20:10:19.078471,2025-01-19T20:10:19.079729
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D15/15_1_0600_s32be-1x2463x2527.raw,BZIP2__compression_level=9,9.301999999600241e-06,BZIP2 level 9,{'compression_level': 9},No family,2802596,8.883194010124898,True,2.457727187,0.849289523,1,a3b1eba818eadc968561ed485bc99e0dc145e495b05b9412f6582ff6c25739d2,-1,-1,3.6023079045135113,5.274396443511659,2.40802281843832,1.879778610910122,2025-01-19T20:08:01.089016,2025-01-19T20:08:01.089991
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'FSE')",data/D15/15_1_0600_s32be-1x2463x2527.raw,FSE,3.1059999994198506e-06,FSE,{},No family,5592032,4.452049630617278,True,0.17,0.11,1,bbb8552e58e87eb06c0149e49d00440e5598226595328ad46b36b16654c0b227,1792,1792,7.187700644649639,2.643404468179009,1.2068448676373744,0.942101192522193,2025-01-19T20:08:01.477831,2025-01-19T20:08:01.478818
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D15/15_1_0600_s32be-1x2463x2527.raw,FSEHuffman,1.030600000007098e-05,Huffman (block adaptive),{},No family,6175646,4.031319800390113,True,0.11,0.06999999999999999,1,31254deb070b221bcf3f5da26e2a712f66da6fdbc470c992e2f9c15ac1ed7ef4,1920,1792,7.937847053687813,2.3935961314816296,1.0927950078200666,0.8530702724576934,2025-01-19T20:08:01.773887,2025-01-19T20:08:01.774872
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D15/15_1_0600_s32be-1x2463x2527.raw,HuffmanCodec,3.22400000030143e-06,Huffman,{},No family,7140513,3.4865847873955276,True,5.79,6.93,1,ab5bf734ce56ad054891ad88a9e0dfdb5ec043f58c1b48544b29dbea62aab6f2,4224,4352,9.17803580044412,2.0701597175160944,0.9451302894993626,0.7377985329376565,2025-01-19T20:08:14.629624,2025-01-19T20:08:14.630612
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D15/15_1_0600_s32be-1x2463x2527.raw,LPAQ8__N=9,4.264999999392671e-06,LPAQ8 N9,{'N': 9},No family,2521234,9.874531281110757,True,25.919999999999998,26.66,1,313b7aeb55f3ff2ae8d92bbe47e6b3c2ac98b7b8fff9e063b55cce6aa862d566,534912,535040,3.2406601477088453,5.8630029481595125,2.6767507969763864,2.0895561521946253,2025-01-19T20:09:00.243866,2025-01-19T20:09:00.244838
"('data/D15/15_1_0600_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D15/15_1_0600_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,2.8950000015015576e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4125905,6.034071070468176,True,30.421075777,0.139957788,1,594281c44009bae63a638942eee6252c632c38e017f34fc978a1cf42b1911f4a,-1,-1,5.303218942284874,3.5827296980904797,1.63569328883335,1.2768738048554837,2025-01-19T20:08:45.255872,2025-01-19T20:08:45.257169
